test_case,faulty,test_code
"org.apache.commons.math.analysis.LaguerreSolverTest.testParameters",0,"/** * Test of parameters for the solver.*/public void testParameters()throws Exception {double coefficients[]={-3.0,5.0,2.0};PolynomialFunction f=new PolynomialFunction(coefficients);UnivariateRealSolver solver=new LaguerreSolver(f);try {solver.solve(1,-1);fail(""Expecting IllegalArgumentException - bad interval"");}catch(IllegalArgumentException ex){}try {solver.solve(2,3);fail(""Expecting IllegalArgumentException - no bracketing"");}catch(IllegalArgumentException ex){}try {UnivariateRealFunction f2=new SinFunction();new LaguerreSolver(f2);fail(""Expecting IllegalArgumentException - bad function"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest.testSetterInjection",0,"public void testSetterInjection()throws Exception {DescriptiveStatistics stats=new DescriptiveStatistics();stats.addValue(1);stats.addValue(3);assertEquals(2,stats.getMean(),1E-10);stats.setMeanImpl(new deepMean());assertEquals(42,stats.getMean(),1E-10);}"
"org.apache.commons.math.stat.descriptive.DescriptiveStatisticsTest.testPercentileSetter",0,"public void testPercentileSetter()throws Exception {DescriptiveStatistics stats=new DescriptiveStatistics();stats.addValue(1);stats.addValue(2);stats.addValue(3);assertEquals(2,stats.getPercentile(50.0),1E-10);stats.setPercentileImpl(new goodPercentile());assertEquals(2,stats.getPercentile(50.0),1E-10);stats.setPercentileImpl(new subPercentile());assertEquals(10.0,stats.getPercentile(10.0),1E-10);try {stats.setPercentileImpl(new badPercentile());fail(""Expecting IllegalArgumentException"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.ode.GillStepInterpolatorTest.testSerialization",0,"public void testSerialization()throws DerivativeException,IntegratorException,IOException,ClassNotFoundException {TestProblem3 pb=new TestProblem3(0.9);double step=(pb.getFinalTime()- pb.getInitialTime())* 0.0003;GillIntegrator integ=new GillIntegrator(step);integ.setStepHandler(new ContinuousOutputModel());integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);ByteArrayOutputStream bos=new ByteArrayOutputStream();ObjectOutputStream oos=new ObjectOutputStream(bos);oos.writeObject(integ.getStepHandler());assertTrue(bos.size()> 700000);assertTrue(bos.size()< 701000);ByteArrayInputStream bis=new ByteArrayInputStream(bos.toByteArray());ObjectInputStream ois=new ObjectInputStream(bis);ContinuousOutputModel cm=(ContinuousOutputModel)ois.readObject();Random random=new Random(347588535632l);double maxError=0.0;for (int i=0;i < 1000;++i){double r=random.nextDouble();double time=r * pb.getInitialTime()+ (1.0 - r)* pb.getFinalTime();cm.setInterpolatedTime(time);double[]interpolatedY=cm.getInterpolatedState();double[]theoreticalY=pb.computeTheoreticalState(time);double dx=interpolatedY[0]- theoreticalY[0];double dy=interpolatedY[1]- theoreticalY[1];double error=dx * dx + dy * dy;if (error > maxError){maxError=error;}}assertTrue(maxError < 0.003);}"
"org.apache.commons.math.analysis.NewtonSolverTest.testSinZero",0,"/** */public void testSinZero()throws MathException {DifferentiableUnivariateRealFunction f=new SinFunction();double result;UnivariateRealSolver solver=new NewtonSolver(f);result=solver.solve(3,4);assertEquals(result,Math.PI,solver.getAbsoluteAccuracy());result=solver.solve(1,4);assertEquals(result,Math.PI,solver.getAbsoluteAccuracy());assertEquals(result,solver.getResult(),0);assertTrue(solver.getIterationCount()> 0);}"
"org.apache.commons.math.analysis.NewtonSolverTest.testQuinticZero",0,"/** */public void testQuinticZero()throws MathException {DifferentiableUnivariateRealFunction f=new QuinticFunction();double result;UnivariateRealSolver solver=new BisectionSolver(f);result=solver.solve(-0.2,0.2);assertEquals(result,0,solver.getAbsoluteAccuracy());result=solver.solve(-0.1,0.3);assertEquals(result,0,solver.getAbsoluteAccuracy());result=solver.solve(-0.3,0.45);assertEquals(result,0,solver.getAbsoluteAccuracy());result=solver.solve(0.3,0.7);assertEquals(result,0.5,solver.getAbsoluteAccuracy());result=solver.solve(0.2,0.6);assertEquals(result,0.5,solver.getAbsoluteAccuracy());result=solver.solve(0.05,0.95);assertEquals(result,0.5,solver.getAbsoluteAccuracy());result=solver.solve(0.85,1.25);assertEquals(result,1.0,solver.getAbsoluteAccuracy());result=solver.solve(0.8,1.2);assertEquals(result,1.0,solver.getAbsoluteAccuracy());result=solver.solve(0.85,1.75);assertEquals(result,1.0,solver.getAbsoluteAccuracy());result=solver.solve(0.55,1.45);assertEquals(result,1.0,solver.getAbsoluteAccuracy());result=solver.solve(0.85,5);assertEquals(result,1.0,solver.getAbsoluteAccuracy());}"
"org.apache.commons.math.analysis.NewtonSolverTest.testSerialization",0,"/** * Test Serialization and Recovery*/public void testSerialization()throws MathException {DifferentiableUnivariateRealFunction f=new QuinticFunction();double result;NewtonSolver solver=new NewtonSolver(f);NewtonSolver solver2=(NewtonSolver)TestUtils.serializeAndRecover(solver);result=solver.solve(-0.2,0.2);assertEquals(result,0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(-0.2,0.2),result,solver2.getAbsoluteAccuracy());result=solver.solve(-0.1,0.3);assertEquals(result,0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(-0.1,0.3),result,solver2.getAbsoluteAccuracy());result=solver.solve(-0.3,0.45);assertEquals(result,0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(-0.3,0.45),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.3,0.7);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.3,0.7),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.2,0.6);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.2,0.6),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.05,0.95);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.05,0.95),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.85,1.25);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.85,1.25),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.8,1.2);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.8,1.2),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.85,1.75);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.85,1.75),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.55,1.45);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.55,1.45),result,solver2.getAbsoluteAccuracy());result=solver.solve(0.85,5);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertEquals(solver2.solve(0.85,5),result,solver2.getAbsoluteAccuracy());double newValue=1.0e-2;f=new QuinticFunction();solver=new NewtonSolver(f);double oldValue=solver.getRelativeAccuracy();solver.setRelativeAccuracy(newValue);solver.resetRelativeAccuracy();assertEquals(oldValue,solver.getRelativeAccuracy(),1.0e-2);solver2=(NewtonSolver)TestUtils.serializeAndRecover(solver);assertEquals(oldValue,solver2.getRelativeAccuracy(),1.0e-2);solver2.setRelativeAccuracy(newValue);solver2.resetRelativeAccuracy();assertEquals(oldValue,solver2.getRelativeAccuracy(),1.0e-2);}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testDimensionCheck",0,"public void testDimensionCheck(){try {TestProblem1 pb=new TestProblem1();DormandPrince54Integrator integrator=new DormandPrince54Integrator(0.0,1.0,1.0e-10,1.0e-10);integrator.integrate(pb,0.0,new double[pb.getDimension()+ 10],1.0,new double[pb.getDimension()+ 10]);fail(""an exception should have been thrown"");}catch(DerivativeException de){fail(""wrong exception caught"");}catch(IntegratorException ie){}}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testMinStep",0,"public void testMinStep()throws DerivativeException,IntegratorException {try {TestProblem1 pb=new TestProblem1();double minStep=0.1 * (pb.getFinalTime()- pb.getInitialTime());double maxStep=pb.getFinalTime()- pb.getInitialTime();double[]vecAbsoluteTolerance={1.0e-15,1.0e-16};double[]vecRelativeTolerance={1.0e-15,1.0e-16};FirstOrderIntegrator integ=new DormandPrince54Integrator(minStep,maxStep,vecAbsoluteTolerance,vecRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setStepHandler(handler);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);fail(""an exception should have been thrown"");}catch(DerivativeException de){fail(""wrong exception caught"");}catch(IntegratorException ie){}}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testSmallLastStep",0,"public void testSmallLastStep()throws DerivativeException,IntegratorException {TestProblemAbstract pb=new TestProblem5();double minStep=1.25;double maxStep=Math.abs(pb.getFinalTime()- pb.getInitialTime());double scalAbsoluteTolerance=6.0e-4;double scalRelativeTolerance=6.0e-4;AdaptiveStepsizeIntegrator integ=new DormandPrince54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);DP54SmallLastHandler handler=new DP54SmallLastHandler(minStep);integ.setStepHandler(handler);integ.setInitialStepSize(1.7);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertTrue(handler.wasLastSeen());assertEquals(""Dormand-Prince 5(4)"",integ.getName());}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testIncreasingTolerance",0,"public void testIncreasingTolerance()throws DerivativeException,IntegratorException {int previousCalls=Integer.MAX_VALUE;for (int i=-12;i < -2;++i){TestProblem1 pb=new TestProblem1();double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=Math.pow(10.0,i);double scalRelativeTolerance=0.01 * scalAbsoluteTolerance;EmbeddedRungeKuttaIntegrator integ=new DormandPrince54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setSafety(0.8);integ.setMaxGrowth(5.0);integ.setMinReduction(0.3);integ.setStepHandler(handler);integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertEquals(0.8,integ.getSafety(),1.0e-12);assertEquals(5.0,integ.getMaxGrowth(),1.0e-12);assertEquals(0.3,integ.getMinReduction(),1.0e-12);assertTrue(handler.getMaximalValueError()< (0.7 * scalAbsoluteTolerance));assertEquals(0,handler.getMaximalTimeError(),1.0e-12);int calls=pb.getCalls();assertTrue(calls <= previousCalls);previousCalls=calls;}}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testSwitchingFunctions",0,"public void testSwitchingFunctions()throws DerivativeException,IntegratorException {TestProblem4 pb=new TestProblem4();double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=1.0e-8;double scalRelativeTolerance=0.01 * scalAbsoluteTolerance;FirstOrderIntegrator integ=new DormandPrince54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);TestProblemHandler handler=new TestProblemHandler(pb,integ);integ.setStepHandler(handler);SwitchingFunction[]functions=pb.getSwitchingFunctions();for (int l=0;l < functions.length;++l){integ.addSwitchingFunction(functions[l],Double.POSITIVE_INFINITY,1.0e-8 * maxStep,1000);}integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertTrue(handler.getMaximalValueError()< 5.0e-6);assertEquals(0,handler.getMaximalTimeError(),1.0e-12);assertEquals(12.0,handler.getLastTime(),1.0e-8 * maxStep);}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testKepler",0,"public void testKepler()throws DerivativeException,IntegratorException {final TestProblem3 pb=new TestProblem3(0.9);double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=1.0e-8;double scalRelativeTolerance=scalAbsoluteTolerance;FirstOrderIntegrator integ=new DormandPrince54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);integ.setStepHandler(new KeplerHandler(pb));integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);assertTrue(pb.getCalls()< 2800);}"
"org.apache.commons.math.ode.DormandPrince54IntegratorTest.testVariableSteps",0,"public void testVariableSteps()throws DerivativeException,IntegratorException {final TestProblem3 pb=new TestProblem3(0.9);double minStep=0;double maxStep=pb.getFinalTime()- pb.getInitialTime();double scalAbsoluteTolerance=1.0e-8;double scalRelativeTolerance=scalAbsoluteTolerance;FirstOrderIntegrator integ=new DormandPrince54Integrator(minStep,maxStep,scalAbsoluteTolerance,scalRelativeTolerance);integ.setStepHandler(new VariableHandler());integ.integrate(pb,pb.getInitialTime(),pb.getInitialState(),pb.getFinalTime(),new double[pb.getDimension()]);}"
"org.apache.commons.math.analysis.BrentSolverTest.testSinZero",0,"public void testSinZero()throws MathException {UnivariateRealFunction f=new SinFunction();double result;UnivariateRealSolver solver=new BrentSolver(f);result=solver.solve(3,4);assertEquals(result,Math.PI,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 5);result=solver.solve(1,4);assertEquals(result,Math.PI,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 6);solver=new SecantSolver(f);result=solver.solve(3,4);assertEquals(result,Math.PI,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 5);result=solver.solve(1,4);assertEquals(result,Math.PI,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 6);assertEquals(result,solver.getResult(),0);}"
"org.apache.commons.math.analysis.BrentSolverTest.testQuinticZero",0,"public void testQuinticZero()throws MathException {UnivariateRealFunction f=new QuinticFunction();double result;UnivariateRealSolver solver=new BrentSolver(f);result=solver.solve(-0.2,0.2);assertEquals(result,0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 2);result=solver.solve(-0.1,0.3);assertEquals(result,0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 6);result=solver.solve(-0.3,0.45);assertEquals(result,0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 7);result=solver.solve(0.3,0.7);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 7);result=solver.solve(0.2,0.6);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 7);result=solver.solve(0.05,0.95);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 9);result=solver.solve(0.85,1.25);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 9);result=solver.solve(0.8,1.2);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 9);result=solver.solve(0.85,1.75);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 11);result=solver.solve(0.55,1.45);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 8);result=solver.solve(0.85,5);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 13);solver=new SecantSolver(f);result=solver.solve(-0.2,0.2);assertEquals(result,0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 2);result=solver.solve(-0.1,0.3);assertEquals(result,0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 6);result=solver.solve(-0.3,0.45);assertEquals(result,0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 7);result=solver.solve(0.3,0.7);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 8);result=solver.solve(0.2,0.6);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 7);result=solver.solve(0.05,0.95);assertEquals(result,0.5,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 9);result=solver.solve(0.85,1.25);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 11);result=solver.solve(0.8,1.2);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 9);result=solver.solve(0.85,1.75);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 15);result=solver.solve(0.55,1.45);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 8);result=solver.solve(0.85,5);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(solver.getIterationCount()<= 15);result=UnivariateRealSolverUtils.solve(f,-0.2,0.2);assertEquals(result,0,solver.getAbsoluteAccuracy());result=UnivariateRealSolverUtils.solve(f,-0.1,0.3);assertEquals(result,0,1E-8);result=UnivariateRealSolverUtils.solve(f,-0.3,0.45);assertEquals(result,0,1E-6);result=UnivariateRealSolverUtils.solve(f,0.3,0.7);assertEquals(result,0.5,1E-6);result=UnivariateRealSolverUtils.solve(f,0.2,0.6);assertEquals(result,0.5,1E-6);result=UnivariateRealSolverUtils.solve(f,0.05,0.95);assertEquals(result,0.5,1E-6);result=UnivariateRealSolverUtils.solve(f,0.85,1.25);assertEquals(result,1.0,1E-6);result=UnivariateRealSolverUtils.solve(f,0.8,1.2);assertEquals(result,1.0,1E-6);result=UnivariateRealSolverUtils.solve(f,0.85,1.75);assertEquals(result,1.0,1E-6);result=UnivariateRealSolverUtils.solve(f,0.55,1.45);assertEquals(result,1.0,1E-6);result=UnivariateRealSolverUtils.solve(f,0.85,5);assertEquals(result,1.0,1E-6);}"
"org.apache.commons.math.analysis.BrentSolverTest.testBadEndpoints",0,"public void testBadEndpoints()throws Exception {UnivariateRealFunction f=new SinFunction();UnivariateRealSolver solver=new BrentSolver(f);try {solver.solve(1,-1);fail(""Expecting IllegalArgumentException - bad interval"");}catch(IllegalArgumentException ex){}try {solver.solve(1,1.5);fail(""Expecting IllegalArgumentException - non-bracketing"");}catch(IllegalArgumentException ex){}}"
"org.apache.commons.math.analysis.BrentSolverTest.testInitialGuess",0,"public void testInitialGuess()throws MathException {MonitoredFunction f=new MonitoredFunction(new QuinticFunction());UnivariateRealSolver solver=new BrentSolver(f);double result;result=solver.solve(0.6,7.0);assertEquals(result,1.0,solver.getAbsoluteAccuracy());int referenceCallsCount=f.getCallsCount();assertTrue(referenceCallsCount >= 13);try {result=solver.solve(0.6,7.0,0.0);fail(""an IllegalArgumentException was expected"");}catch(IllegalArgumentException iae){}catch(Exception e){fail(""wrong exception caught: "" + e.getMessage());}f.setCallsCount(0);result=solver.solve(0.6,7.0,0.61);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(f.getCallsCount()> referenceCallsCount);f.setCallsCount(0);result=solver.solve(0.6,7.0,0.999999);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertTrue(f.getCallsCount()< referenceCallsCount);f.setCallsCount(0);result=solver.solve(0.6,7.0,1.0);assertEquals(result,1.0,solver.getAbsoluteAccuracy());assertEquals(0,solver.getIterationCount());assertEquals(1,f.getCallsCount());}"
"org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructor",0,"public void testConstructor(){FunctionEvaluationException ex=new FunctionEvaluationException(0.0);assertNull(ex.getCause());assertNotNull(ex.getMessage());assertTrue(ex.getMessage().indexOf(""0"")> 0);assertEquals(0.0,ex.getArgument(),0);}"
"org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorPatternArguments",0,"public void testConstructorPatternArguments(){String pattern=""Evaluation failed for argument = {0}"";Object[]arguments={new Double(0.0)};FunctionEvaluationException ex=new FunctionEvaluationException(0.0,pattern,arguments);assertNull(ex.getCause());assertEquals(pattern,ex.getPattern());assertEquals(arguments.length,ex.getArguments().length);for (int i=0;i < arguments.length;++i){assertEquals(arguments[i],ex.getArguments()[i]);}assertFalse(pattern.equals(ex.getMessage()));assertFalse(ex.getMessage().equals(ex.getMessage(Locale.FRENCH)));}"
"org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorPatternArgumentsCause",0,"public void testConstructorPatternArgumentsCause(){String pattern=""Evaluation failed for argument = {0}"";Object[]arguments={new Double(0.0)};String inMsg=""inner message"";Exception cause=new Exception(inMsg);FunctionEvaluationException ex=new FunctionEvaluationException(0.0,pattern,arguments,cause);assertEquals(cause,ex.getCause());assertEquals(pattern,ex.getPattern());assertEquals(arguments.length,ex.getArguments().length);for (int i=0;i < arguments.length;++i){assertEquals(arguments[i],ex.getArguments()[i]);}assertFalse(pattern.equals(ex.getMessage()));assertFalse(ex.getMessage().equals(ex.getMessage(Locale.FRENCH)));}"
"org.apache.commons.math.FunctionEvaluationExceptionTest.testConstructorArgumentCause",0,"public void testConstructorArgumentCause(){String inMsg=""inner message"";Exception cause=new Exception(inMsg);FunctionEvaluationException ex=new FunctionEvaluationException(0.0,cause);assertEquals(cause,ex.getCause());assertTrue(ex.getMessage().equals(ex.getMessage(Locale.FRENCH)));}"
"org.apache.commons.math.stat.descriptive.summary.SumLogTest.testSpecialValues",0,"public void testSpecialValues(){SumOfLogs sum=new SumOfLogs();assertTrue(Double.isNaN(sum.getResult()));sum.increment(1d);assertFalse(Double.isNaN(sum.getResult()));sum.increment(0d);assertEquals(Double.NEGATIVE_INFINITY,sum.getResult(),0);sum.increment(Double.POSITIVE_INFINITY);assertTrue(Double.isNaN(sum.getResult()));sum.clear();assertTrue(Double.isNaN(sum.getResult()));sum.increment(Double.POSITIVE_INFINITY);assertEquals(Double.POSITIVE_INFINITY,sum.getResult(),0);sum.increment(-2d);assertTrue(Double.isNaN(sum.getResult()));}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAcos",0,"/** * @deprecated to be removed in 2.0 */public void testAcos(){Complex z=new Complex(3,4);Complex expected=new Complex(0.936812,-2.30551);TestUtils.assertEquals(expected,ComplexUtils.acos(z),1.0e-5);TestUtils.assertEquals(new Complex(Math.acos(0),0),ComplexUtils.acos(Complex.ZERO),1.0e-12);}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAcosInf",0,"/** * @deprecated to be removed in 2.0 */public void testAcosInf(){TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(oneInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(oneNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(infOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(negInfOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(infInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(infNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(negInfInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.acos(negInfNegInf));}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAcosNaN",0,"/** * @deprecated to be removed in 2.0 */public void testAcosNaN(){assertTrue(ComplexUtils.acos(Complex.NaN).isNaN());}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAcosNull",0,"/** * @deprecated to be removed in 2.0 */public void testAcosNull(){try {ComplexUtils.acos(null);fail(""Expecting NullPointerException"");}catch(NullPointerException ex){}}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAsin",0,"/** * @deprecated to be removed in 2.0 */public void testAsin(){Complex z=new Complex(3,4);Complex expected=new Complex(0.633984,2.30551);TestUtils.assertEquals(expected,ComplexUtils.asin(z),1.0e-5);}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAsinNaN",0,"/** * @deprecated to be removed in 2.0 */public void testAsinNaN(){assertTrue(ComplexUtils.asin(Complex.NaN).isNaN());}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAsinInf",0,"/** * @deprecated to be removed in 2.0 */public void testAsinInf(){TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(oneInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(oneNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(infOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(negInfOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(infInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(infNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(negInfInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.asin(negInfNegInf));}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAsinNull",0,"/** * @deprecated to be removed in 2.0 */public void testAsinNull(){try {ComplexUtils.asin(null);fail(""Expecting NullPointerException"");}catch(NullPointerException ex){}}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAtan",0,"/** * @deprecated to be removed in 2.0 */public void testAtan(){Complex z=new Complex(3,4);Complex expected=new Complex(1.44831,0.158997);TestUtils.assertEquals(expected,ComplexUtils.atan(z),1.0e-5);}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAtanInf",0,"/** * @deprecated to be removed in 2.0 */public void testAtanInf(){TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(oneInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(oneNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(infOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(negInfOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(infInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(infNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(negInfInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.atan(negInfNegInf));}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAtanNaN",0,"/** * @deprecated to be removed in 2.0 */public void testAtanNaN(){assertTrue(ComplexUtils.atan(Complex.NaN).isNaN());assertTrue(ComplexUtils.atan(Complex.I).isNaN());}"
"org.apache.commons.math.complex.ComplexUtilsTest.testAtanNull",0,"/** * @deprecated to be removed in 2.0 */public void testAtanNull(){try {ComplexUtils.atan(null);fail(""Expecting NullPointerException"");}catch(NullPointerException ex){}}"
"org.apache.commons.math.complex.ComplexUtilsTest.testCos",0,"/** * @deprecated to be removed in 2.0 */public void testCos(){Complex z=new Complex(3,4);Complex expected=new Complex(-27.03495,-3.851153);TestUtils.assertEquals(expected,ComplexUtils.cos(z),1.0e-5);}"
"org.apache.commons.math.complex.ComplexUtilsTest.testCosNaN",0,"/** * @deprecated to be removed in 2.0 */public void testCosNaN(){assertTrue(ComplexUtils.cos(Complex.NaN).isNaN());}"
"org.apache.commons.math.complex.ComplexUtilsTest.testCosInf",0,"/** * @deprecated to be removed in 2.0 */public void testCosInf(){TestUtils.assertSame(infNegInf,ComplexUtils.cos(oneInf));TestUtils.assertSame(infInf,ComplexUtils.cos(oneNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.cos(infOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.cos(negInfOne));TestUtils.assertSame(Complex.NaN,ComplexUtils.cos(infInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.cos(infNegInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.cos(negInfInf));TestUtils.assertSame(Complex.NaN,ComplexUtils.cos(negInfNegInf));}"
"org.apache.commons.math.complex.ComplexUtilsTest.testCosNull",0,"/** * @deprecated to be removed in 2.0 */public void testCosNull(){try {ComplexUtils.cos(null);fail(""Expecting NullPointerException"");}catch(NullPointerException ex){}}"
"org.apache.commons.math.complex.ComplexUtilsTest.testCosh",0,"/** * @deprecated to be removed in 2.0 */public void testCosh(){Complex z=new Complex(3,4);Complex expected=new Complex(-6.58066,-7.58155);TestUtils.assertEquals(expected,ComplexUtils.cosh(z),1.0e-5);}"
"org.apache.commons.math.complex.ComplexUtilsTest.testCoshNaN",0,"/** * @deprecated to be removed in 2.0 */public void testCoshNaN(){assertTrue(ComplexUtils.cosh(Complex.NaN).isNaN());}"
