test_case,faulty,test_code
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testRaggedArray",0,"@Test public void testRaggedArray(){long[][]array1=new long[2][];long[][]array2=new long[2][];for (int i=0;i < array1.length;++i){array1[i]=new long[2];array2[i]=new long[2];for (int j=0;j < array1[i].length;++j){array1[i][j]=(i + 1)* (j + 1);array2[i][j]=(i + 1)* (j + 1);}}assertTrue(new EqualsBuilder().append(array1,array1).isEquals());assertTrue(new EqualsBuilder().append(array1,array2).isEquals());array1[1][1]=0;assertTrue(!new EqualsBuilder().append(array1,array2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testMixedArray",0,"@Test public void testMixedArray(){Object[]array1=new Object[2];Object[]array2=new Object[2];for (int i=0;i < array1.length;++i){array1[i]=new long[2];array2[i]=new long[2];for (int j=0;j < 2;++j){((long[])array1[i])[j]=(i + 1)* (j + 1);((long[])array2[i])[j]=(i + 1)* (j + 1);}}assertTrue(new EqualsBuilder().append(array1,array1).isEquals());assertTrue(new EqualsBuilder().append(array1,array2).isEquals());((long[])array1[1])[1]=0;assertTrue(!new EqualsBuilder().append(array1,array2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testObjectArrayHiddenByObject",0,"@Test public void testObjectArrayHiddenByObject(){TestObject[]array1=new TestObject[2];array1[0]=new TestObject(4);array1[1]=new TestObject(5);TestObject[]array2=new TestObject[2];array2[0]=new TestObject(4);array2[1]=new TestObject(5);Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1].setA(6);assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testLongArrayHiddenByObject",0,"@Test public void testLongArrayHiddenByObject(){long[]array1=new long[2];array1[0]=5L;array1[1]=6L;long[]array2=new long[2];array2[0]=5L;array2[1]=6L;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testIntArrayHiddenByObject",0,"@Test public void testIntArrayHiddenByObject(){int[]array1=new int[2];array1[0]=5;array1[1]=6;int[]array2=new int[2];array2[0]=5;array2[1]=6;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testShortArrayHiddenByObject",0,"@Test public void testShortArrayHiddenByObject(){short[]array1=new short[2];array1[0]=5;array1[1]=6;short[]array2=new short[2];array2[0]=5;array2[1]=6;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testCharArrayHiddenByObject",0,"@Test public void testCharArrayHiddenByObject(){char[]array1=new char[2];array1[0]=5;array1[1]=6;char[]array2=new char[2];array2[0]=5;array2[1]=6;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testByteArrayHiddenByObject",0,"@Test public void testByteArrayHiddenByObject(){byte[]array1=new byte[2];array1[0]=5;array1[1]=6;byte[]array2=new byte[2];array2[0]=5;array2[1]=6;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testDoubleArrayHiddenByObject",0,"@Test public void testDoubleArrayHiddenByObject(){double[]array1=new double[2];array1[0]=5;array1[1]=6;double[]array2=new double[2];array2[0]=5;array2[1]=6;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testFloatArrayHiddenByObject",0,"@Test public void testFloatArrayHiddenByObject(){float[]array1=new float[2];array1[0]=5;array1[1]=6;float[]array2=new float[2];array2[0]=5;array2[1]=6;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=7;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testBooleanArrayHiddenByObject",0,"@Test public void testBooleanArrayHiddenByObject(){boolean[]array1=new boolean[2];array1[0]=true;array1[1]=false;boolean[]array2=new boolean[2];array2[0]=true;array2[1]=false;Object obj1=array1;Object obj2=array2;assertTrue(new EqualsBuilder().append(obj1,obj1).isEquals());assertTrue(new EqualsBuilder().append(obj1,array1).isEquals());assertTrue(new EqualsBuilder().append(obj1,obj2).isEquals());assertTrue(new EqualsBuilder().append(obj1,array2).isEquals());array1[1]=true;assertTrue(!new EqualsBuilder().append(obj1,obj2).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testUnrelatedClasses",0,"/** * Tests two instances of classes that can be equal and that are not ""related"". The two classes are not subclasses of each other and do not share a parent aside from Object. See http://issues.apache.org/bugzilla/show_bug.cgi?id=33069*/@Test public void testUnrelatedClasses(){Object[]x=new Object[]{new TestACanEqualB(1)};Object[]y=new Object[]{new TestBCanEqualA(1)};assertTrue(Arrays.equals(x,x));assertTrue(Arrays.equals(y,y));assertTrue(Arrays.equals(x,y));assertTrue(Arrays.equals(y,x));assertTrue(x[0].equals(x[0]));assertTrue(y[0].equals(y[0]));assertTrue(x[0].equals(y[0]));assertTrue(y[0].equals(x[0]));assertTrue(new EqualsBuilder().append(x,x).isEquals());assertTrue(new EqualsBuilder().append(y,y).isEquals());assertTrue(new EqualsBuilder().append(x,y).isEquals());assertTrue(new EqualsBuilder().append(y,x).isEquals());}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testNpeForNullElement",0,"/** * Test from http://issues.apache.org/bugzilla/show_bug.cgi?id=33067*/@Test public void testNpeForNullElement(){Object[]x1=new Object[]{new Integer(1),null,new Integer(3)};Object[]x2=new Object[]{new Integer(1),new Integer(2),new Integer(3)};new EqualsBuilder().append(x1,x2);}"
"org.mockito.internal.matchers.apachecommons.EqualsBuilderTest.testReflectionEqualsExcludeFields",0,"@Test public void testReflectionEqualsExcludeFields()throws Exception {TestObjectWithMultipleFields x1=new TestObjectWithMultipleFields(1,2,3);TestObjectWithMultipleFields x2=new TestObjectWithMultipleFields(1,3,4);assertTrue(!EqualsBuilder.reflectionEquals(x1,x2));assertTrue(!EqualsBuilder.reflectionEquals(x1,x2,(String[])null));assertTrue(!EqualsBuilder.reflectionEquals(x1,x2,new String[]{}));assertTrue(!EqualsBuilder.reflectionEquals(x1,x2,new String[]{""xxx""}));assertTrue(!EqualsBuilder.reflectionEquals(x1,x2,new String[]{""two""}));assertTrue(!EqualsBuilder.reflectionEquals(x1,x2,new String[]{""three""}));assertTrue(EqualsBuilder.reflectionEquals(x1,x2,new String[]{""two"",""three""}));assertTrue(EqualsBuilder.reflectionEquals(x1,x2,new String[]{""one"",""two"",""three""}));assertTrue(EqualsBuilder.reflectionEquals(x1,x2,new String[]{""one"",""two"",""three"",""xxx""}));}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.can_get_raw_type_from_Class",0,"@Test public void can_get_raw_type_from_Class()throws Exception {assertThat(inferFrom(ListOfAnyNumbers.class).rawType()).isEqualTo(ListOfAnyNumbers.class);assertThat(inferFrom(ListOfNumbers.class).rawType()).isEqualTo(ListOfNumbers.class);assertThat(inferFrom(GenericsNest.class).rawType()).isEqualTo(GenericsNest.class);assertThat(inferFrom(StringList.class).rawType()).isEqualTo(StringList.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.can_get_raw_type_from_ParameterizedType",0,"@Test public void can_get_raw_type_from_ParameterizedType()throws Exception {assertThat(inferFrom(ListOfAnyNumbers.class.getGenericInterfaces()[0]).rawType()).isEqualTo(List.class);assertThat(inferFrom(ListOfNumbers.class.getGenericInterfaces()[0]).rawType()).isEqualTo(List.class);assertThat(inferFrom(GenericsNest.class.getGenericInterfaces()[0]).rawType()).isEqualTo(Map.class);assertThat(inferFrom(StringList.class.getGenericSuperclass()).rawType()).isEqualTo(ArrayList.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.can_get_type_variables_from_Class",0,"@Test public void can_get_type_variables_from_Class()throws Exception {assertThat(inferFrom(GenericsNest.class).actualTypeArguments().keySet()).hasSize(1).onProperty(""name"").contains(""K"");assertThat(inferFrom(ListOfNumbers.class).actualTypeArguments().keySet()).isEmpty();assertThat(inferFrom(ListOfAnyNumbers.class).actualTypeArguments().keySet()).hasSize(1).onProperty(""name"").contains(""N"");assertThat(inferFrom(Map.class).actualTypeArguments().keySet()).hasSize(2).onProperty(""name"").contains(""K"",""V"");assertThat(inferFrom(Serializable.class).actualTypeArguments().keySet()).isEmpty();assertThat(inferFrom(StringList.class).actualTypeArguments().keySet()).isEmpty();}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.can_get_type_variables_from_ParameterizedType",0,"@Test public void can_get_type_variables_from_ParameterizedType()throws Exception {assertThat(inferFrom(GenericsNest.class.getGenericInterfaces()[0]).actualTypeArguments().keySet()).hasSize(2).onProperty(""name"").contains(""K"",""V"");assertThat(inferFrom(ListOfAnyNumbers.class.getGenericInterfaces()[0]).actualTypeArguments().keySet()).hasSize(1).onProperty(""name"").contains(""E"");assertThat(inferFrom(Integer.class.getGenericInterfaces()[0]).actualTypeArguments().keySet()).hasSize(1).onProperty(""name"").contains(""T"");assertThat(inferFrom(StringBuilder.class.getGenericInterfaces()[0]).actualTypeArguments().keySet()).isEmpty();assertThat(inferFrom(StringList.class).actualTypeArguments().keySet()).isEmpty();}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.typeVariable_return_type_of____iterator____resolved_to_Iterator_and_type_argument_to_String",0,"@Test public void typeVariable_return_type_of____iterator____resolved_to_Iterator_and_type_argument_to_String()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(StringList.class).resolveGenericReturnType(firstNamedMethod(""iterator"",StringList.class));assertThat(genericMetadata.rawType()).isEqualTo(Iterator.class);assertThat(genericMetadata.actualTypeArguments().values()).contains(String.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.typeVariable_return_type_of____get____resolved_to_Set_and_type_argument_to_Number",0,"@Test public void typeVariable_return_type_of____get____resolved_to_Set_and_type_argument_to_Number()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""get"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(Set.class);assertThat(genericMetadata.actualTypeArguments().values()).contains(Number.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.bounded_typeVariable_return_type_of____returningK____resolved_to_Comparable_and_with_BoundedType",0,"@Test public void bounded_typeVariable_return_type_of____returningK____resolved_to_Comparable_and_with_BoundedType()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""returningK"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(Comparable.class);GenericMetadataSupport extraInterface_0=inferFrom(genericMetadata.extraInterfaces().get(0));assertThat(extraInterface_0.rawType()).isEqualTo(Cloneable.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.fixed_ParamType_return_type_of____remove____resolved_to_Set_and_type_argument_to_Number",0,"@Test public void fixed_ParamType_return_type_of____remove____resolved_to_Set_and_type_argument_to_Number()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""remove"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(Set.class);assertThat(genericMetadata.actualTypeArguments().values()).contains(Number.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.paramType_return_type_of____values____resolved_to_Collection_and_type_argument_to_Parameterized_Set",0,"@Test public void paramType_return_type_of____values____resolved_to_Collection_and_type_argument_to_Parameterized_Set()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""values"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(Collection.class);GenericMetadataSupport fromTypeVariableE=inferFrom(typeVariableValue(genericMetadata.actualTypeArguments(),""E""));assertThat(fromTypeVariableE.rawType()).isEqualTo(Set.class);assertThat(fromTypeVariableE.actualTypeArguments().values()).contains(Number.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.paramType_with_type_parameters_return_type_of____paramType_with_type_params____resolved_to_Collection_and_type_argument_to_Parameterized_Set",0,"@Test public void paramType_with_type_parameters_return_type_of____paramType_with_type_params____resolved_to_Collection_and_type_argument_to_Parameterized_Set()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""paramType_with_type_params"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(List.class);Type firstBoundOfE=((GenericMetadataSupport.TypeVarBoundedType)typeVariableValue(genericMetadata.actualTypeArguments(),""E"")).firstBound();assertThat(inferFrom(firstBoundOfE).rawType()).isEqualTo(Comparable.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.typeVariable_with_type_parameters_return_type_of____typeVar_with_type_params____resolved_K_hence_to_Comparable_and_with_BoundedType",0,"@Test public void typeVariable_with_type_parameters_return_type_of____typeVar_with_type_params____resolved_K_hence_to_Comparable_and_with_BoundedType()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""typeVar_with_type_params"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(Comparable.class);GenericMetadataSupport extraInterface_0=inferFrom(genericMetadata.extraInterfaces().get(0));assertThat(extraInterface_0.rawType()).isEqualTo(Cloneable.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.class_return_type_of____append____resolved_to_StringBuilder_and_type_arguments",0,"@Test public void class_return_type_of____append____resolved_to_StringBuilder_and_type_arguments()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(StringBuilder.class).resolveGenericReturnType(firstNamedMethod(""append"",StringBuilder.class));assertThat(genericMetadata.rawType()).isEqualTo(StringBuilder.class);assertThat(genericMetadata.actualTypeArguments()).isEmpty();}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.paramType_with_wildcard_return_type_of____returning_wildcard_with_class_lower_bound____resolved_to_List_and_type_argument_to_Integer",0,"@Test public void paramType_with_wildcard_return_type_of____returning_wildcard_with_class_lower_bound____resolved_to_List_and_type_argument_to_Integer()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""returning_wildcard_with_class_lower_bound"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(List.class);GenericMetadataSupport.BoundedType boundedType=(GenericMetadataSupport.BoundedType)typeVariableValue(genericMetadata.actualTypeArguments(),""E"");assertThat(boundedType.firstBound()).isEqualTo(Integer.class);assertThat(boundedType.interfaceBounds()).isEmpty();}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.paramType_with_wildcard_return_type_of____returning_wildcard_with_typeVar_lower_bound____resolved_to_List_and_type_argument_to_Integer",0,"@Test public void paramType_with_wildcard_return_type_of____returning_wildcard_with_typeVar_lower_bound____resolved_to_List_and_type_argument_to_Integer()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""returning_wildcard_with_typeVar_lower_bound"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(List.class);GenericMetadataSupport.BoundedType boundedType=(GenericMetadataSupport.BoundedType)typeVariableValue(genericMetadata.actualTypeArguments(),""E"");assertThat(inferFrom(boundedType.firstBound()).rawType()).isEqualTo(Comparable.class);assertThat(boundedType.interfaceBounds()).contains(Cloneable.class);}"
"org.mockito.internal.util.reflection.GenericMetadataSupportTest.paramType_with_wildcard_return_type_of____returning_wildcard_with_typeVar_upper_bound____resolved_to_List_and_type_argument_to_Integer",0,"@Test public void paramType_with_wildcard_return_type_of____returning_wildcard_with_typeVar_upper_bound____resolved_to_List_and_type_argument_to_Integer()throws Exception {GenericMetadataSupport genericMetadata=inferFrom(GenericsNest.class).resolveGenericReturnType(firstNamedMethod(""returning_wildcard_with_typeVar_upper_bound"",GenericsNest.class));assertThat(genericMetadata.rawType()).isEqualTo(List.class);GenericMetadataSupport.BoundedType boundedType=(GenericMetadataSupport.BoundedType)typeVariableValue(genericMetadata.actualTypeArguments(),""E"");assertThat(inferFrom(boundedType.firstBound()).rawType()).isEqualTo(Comparable.class);assertThat(boundedType.interfaceBounds()).contains(Cloneable.class);}"
"org.mockitousage.bugs.FinalHashCodeAndEqualsRaiseNPEInInitMocksTest.dont_raise_NullPointerException",0,"@Test public void dont_raise_NullPointerException()throws Exception {MockitoAnnotations.initMocks(this);}"
"org.mockito.internal.configuration.injection.ConstructorInjectionTest.should_do_the_trick_of_instantiating",0,"@Test public void should_do_the_trick_of_instantiating()throws Exception {given(resolver.resolveTypeInstances(Matchers.<Class<?>[]>anyVararg())).willReturn(new Object[]{observer});boolean result=underTest.process(field(""whatever""),this,newSetOf(observer));assertTrue(result);assertNotNull(whatever);}"
"org.mockitousage.serialization.DeepStubsSerializableTest.should_serialize_and_deserialize_mock_created_with_deep_stubs",0,"@Test public void should_serialize_and_deserialize_mock_created_with_deep_stubs()throws Exception {SampleClass sampleClass=mock(SampleClass.class,withSettings().defaultAnswer(RETURNS_DEEP_STUBS).serializable());when(sampleClass.getSample().isFalse()).thenReturn(true);when(sampleClass.getSample().number()).thenReturn(999);SampleClass deserializedSample=serializeAndBack(sampleClass);assertThat(deserializedSample.getSample().isFalse()).isEqualTo(true);assertThat(deserializedSample.getSample().number()).isEqualTo(999);}"
"org.mockitousage.serialization.DeepStubsSerializableTest.should_serialize_and_deserialize_parameterized_class_mocked_with_deep_stubs",0,"@Test public void should_serialize_and_deserialize_parameterized_class_mocked_with_deep_stubs()throws Exception {ListContainer deep_stubbed=mock(ListContainer.class,withSettings().defaultAnswer(RETURNS_DEEP_STUBS).serializable());when(deep_stubbed.iterator().next().add(""yes"")).thenReturn(true);ListContainer deserialized_deep_stub=serializeAndBack(deep_stubbed);assertThat(deserialized_deep_stub.iterator().next().add(""not stubbed but mock already previously resolved"")).isEqualTo(false);assertThat(deserialized_deep_stub.iterator().next().add(""yes"")).isEqualTo(true);}"
"org.mockitousage.serialization.DeepStubsSerializableTest.should_discard_generics_metadata_when_serialized_then_disabling_deep_stubs_with_generics",0,"@Test(expected=ClassCastException.class)public void should_discard_generics_metadata_when_serialized_then_disabling_deep_stubs_with_generics()throws Exception {ListContainer deep_stubbed=mock(ListContainer.class,withSettings().defaultAnswer(RETURNS_DEEP_STUBS).serializable());when(deep_stubbed.iterator().hasNext()).thenReturn(true);ListContainer deserialized_deep_stub=serializeAndBack(deep_stubbed);when(deserialized_deep_stub.iterator().next().get(42)).thenReturn(""no"");}"
"org.mockitousage.stubbing.DeepStubbingTest.myTest",0,"@Test public void myTest()throws Exception {SocketFactory sf=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf.createSocket(anyString(),eq(80))).thenReturn(null);sf.createSocket(""what"",80);}"
"org.mockitousage.stubbing.DeepStubbingTest.simpleCase",0,"@Test public void simpleCase()throws Exception {OutputStream out=new ByteArrayOutputStream();Socket socket=mock(Socket.class);when(socket.getOutputStream()).thenReturn(out);assertSame(out,socket.getOutputStream());}"
"org.mockitousage.stubbing.DeepStubbingTest.oneLevelDeep",0,"/** * Test that deep stubbing works for one intermediate level*/@Test public void oneLevelDeep()throws Exception {OutputStream out=new ByteArrayOutputStream();SocketFactory socketFactory=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(socketFactory.createSocket().getOutputStream()).thenReturn(out);assertSame(out,socketFactory.createSocket().getOutputStream());}"
"org.mockitousage.stubbing.DeepStubbingTest.interactions",0,"/** * Test that stubbing of two mocks stubs don't interfere*/@Test public void interactions()throws Exception {OutputStream out1=new ByteArrayOutputStream();OutputStream out2=new ByteArrayOutputStream();SocketFactory sf1=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf1.createSocket().getOutputStream()).thenReturn(out1);SocketFactory sf2=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf2.createSocket().getOutputStream()).thenReturn(out2);assertSame(out1,sf1.createSocket().getOutputStream());assertSame(out2,sf2.createSocket().getOutputStream());}"
"org.mockitousage.stubbing.DeepStubbingTest.withArguments",0,"/** * Test that stubbing of methods of different arguments don't interfere*/@Test public void withArguments()throws Exception {OutputStream out1=new ByteArrayOutputStream();OutputStream out2=new ByteArrayOutputStream();OutputStream out3=new ByteArrayOutputStream();SocketFactory sf=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf.createSocket().getOutputStream()).thenReturn(out1);when(sf.createSocket(""google.com"",80).getOutputStream()).thenReturn(out2);when(sf.createSocket(""stackoverflow.com"",80).getOutputStream()).thenReturn(out3);assertSame(out1,sf.createSocket().getOutputStream());assertSame(out2,sf.createSocket(""google.com"",80).getOutputStream());assertSame(out3,sf.createSocket(""stackoverflow.com"",80).getOutputStream());}"
"org.mockitousage.stubbing.DeepStubbingTest.withAnyPatternArguments",0,"/** * Test that deep stubbing work with argument patterns*/@Test public void withAnyPatternArguments()throws Exception {OutputStream out=new ByteArrayOutputStream();SocketFactory sf=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf.createSocket(anyString(),anyInt()).getOutputStream()).thenReturn(out);assertSame(out,sf.createSocket(""google.com"",80).getOutputStream());assertSame(out,sf.createSocket(""stackoverflow.com"",8080).getOutputStream());}"
"org.mockitousage.stubbing.DeepStubbingTest.withComplexPatternArguments",0,"/** * Test that deep stubbing work with argument patterns*/@Test public void withComplexPatternArguments()throws Exception {OutputStream out1=new ByteArrayOutputStream();OutputStream out2=new ByteArrayOutputStream();SocketFactory sf=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf.createSocket(anyString(),eq(80)).getOutputStream()).thenReturn(out1);when(sf.createSocket(anyString(),eq(8080)).getOutputStream()).thenReturn(out2);assertSame(out2,sf.createSocket(""stackoverflow.com"",8080).getOutputStream());assertSame(out1,sf.createSocket(""google.com"",80).getOutputStream());assertSame(out2,sf.createSocket(""google.com"",8080).getOutputStream());assertSame(out1,sf.createSocket(""stackoverflow.com"",80).getOutputStream());}"
"org.mockitousage.stubbing.DeepStubbingTest.withSimplePrimitive",0,"/** * Test that deep stubbing work with primitive expected values*/@Test public void withSimplePrimitive()throws Exception {int a=32;SocketFactory sf=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf.createSocket().getPort()).thenReturn(a);assertEquals(a,sf.createSocket().getPort());}"
"org.mockitousage.stubbing.DeepStubbingTest.withPatternPrimitive",0,"/** * Test that deep stubbing work with primitive expected values with pattern method arguments*/@Test public void withPatternPrimitive()throws Exception {int a=12,b=23,c=34;SocketFactory sf=mock(SocketFactory.class,RETURNS_DEEP_STUBS);when(sf.createSocket(eq(""stackoverflow.com""),eq(80)).getPort()).thenReturn(a);when(sf.createSocket(eq(""google.com""),anyInt()).getPort()).thenReturn(b);when(sf.createSocket(eq(""stackoverflow.com""),eq(8080)).getPort()).thenReturn(c);assertEquals(b,sf.createSocket(""google.com"",80).getPort());assertEquals(c,sf.createSocket(""stackoverflow.com"",8080).getPort());assertEquals(a,sf.createSocket(""stackoverflow.com"",80).getPort());}"
"org.mockitousage.stubbing.DeepStubbingTest.shouldStubbingBasicallyWorkFine",0,"@Test public void shouldStubbingBasicallyWorkFine()throws Exception {given(person.getAddress().getStreet().getName()).willReturn(""Norymberska"");String street=person.getAddress().getStreet().getName();assertEquals(""Norymberska"",street);}"
"org.mockitousage.stubbing.DeepStubbingTest.shouldVerificationBasicallyWorkFine",0,"@Test public void shouldVerificationBasicallyWorkFine()throws Exception {person.getAddress().getStreet().getName();verify(person.getAddress().getStreet()).getName();}"
"org.mockitousage.stubbing.DeepStubbingTest.verification_work_with_argument_Matchers_in_nested_calls",0,"@Test public void verification_work_with_argument_Matchers_in_nested_calls()throws Exception {person.getAddress(""111 Mock Lane"").getStreet();person.getAddress(""111 Mock Lane"").getStreet(Locale.ITALIAN).getName();verify(person.getAddress(anyString())).getStreet();verify(person.getAddress(anyString()).getStreet(Locale.CHINESE),never()).getName();verify(person.getAddress(anyString()).getStreet(eq(Locale.ITALIAN))).getName();}"
"org.mockitousage.stubbing.DeepStubbingTest.deep_stub_return_same_mock_instance_if_invocation_matchers_matches",0,"@Test public void deep_stub_return_same_mock_instance_if_invocation_matchers_matches()throws Exception {when(person.getAddress(anyString()).getStreet().getName()).thenReturn(""deep"");person.getAddress(""the docks"").getStreet().getName();assertSame(person.getAddress(""the docks"").getStreet(),person.getAddress(anyString()).getStreet());assertSame(person.getAddress(anyString()).getStreet(),person.getAddress(anyString()).getStreet());assertSame(person.getAddress(""the docks"").getStreet(),person.getAddress(""the docks"").getStreet());assertSame(person.getAddress(anyString()).getStreet(),person.getAddress(""the docks"").getStreet());assertSame(person.getAddress(""111 Mock Lane"").getStreet(),person.getAddress(""the docks"").getStreet());}"
